tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	124908735	0	live	LOC124908735		uncharacterized LOC124908735			Y							
9606	Homo sapiens	124908732	0	live	LOC124908732		uncharacterized LOC124908732			Y							
9606	Homo sapiens	124908731	0	live	LOC124908731		uncharacterized LOC124908731			Y							
9606	Homo sapiens	124908727	0	live	LOC124908727		uncharacterized LOC124908727			Y							
9606	Homo sapiens	124908725	0	live	LOC124908725		uncharacterized LOC124908725			Y							
9606	Homo sapiens	124908718	0	live	LOC124908718		uncharacterized LOC124908718			Y							
9606	Homo sapiens	124908714	0	live	LOC124908714		uncharacterized LOC124908714			Y							
9606	Homo sapiens	124908713	0	live	LOC124908713		uncharacterized LOC124908713			Y							
9606	Homo sapiens	124908707	0	live	LOC124908707		uncharacterized LOC124908707			Y							
9606	Homo sapiens	124908703	0	live	LOC124908703		uncharacterized LOC124908703			Y							
9606	Homo sapiens	124908701	0	live	LOC124908701		uncharacterized LOC124908701			Y							
9606	Homo sapiens	124908697	0	live	LOC124908697		uncharacterized LOC124908697			Y							
9606	Homo sapiens	124908694	0	live	LOC124908694		uncharacterized LOC124908694			Y							
9606	Homo sapiens	124908665	0	live	LOC124908665		uncharacterized LOC124908665			Y							
9606	Homo sapiens	124908657	0	live	LOC124908657		uncharacterized LOC124908657			Y							
9606	Homo sapiens	124908655	0	live	LOC124908655		uncharacterized LOC124908655			Y							
9606	Homo sapiens	124908645	0	live	LOC124908645		uncharacterized LOC124908645			Y							
9606	Homo sapiens	124908644	0	live	LOC124908644		uncharacterized LOC124908644			Y							
9606	Homo sapiens	124908630	0	live	LOC124908630		uncharacterized LOC124908630			Y							
9606	Homo sapiens	124908628	0	live	LOC124908628		uncharacterized LOC124908628			Y							
9606	Homo sapiens	124908627	0	live	LOC124908627		uncharacterized LOC124908627			Y							
9606	Homo sapiens	124908624	0	live	LOC124908624		uncharacterized LOC124908624			Y							
9606	Homo sapiens	124908622	0	live	LOC124908622		uncharacterized LOC124908622			Y							
9606	Homo sapiens	124908621	0	live	LOC124908621		uncharacterized LOC124908621			Y							
9606	Homo sapiens	124908620	0	live	LOC124908620		uncharacterized LOC124908620			Y							
9606	Homo sapiens	124908619	0	live	LOC124908619		uncharacterized LOC124908619			Y							
9606	Homo sapiens	124908616	0	live	LOC124908616		uncharacterized LOC124908616			Y							
9606	Homo sapiens	124908612	0	live	LOC124908612		uncharacterized LOC124908612			Y							
9606	Homo sapiens	124908611	0	live	LOC124908611		uncharacterized LOC124908611			Y							
9606	Homo sapiens	124908607	0	live	LOC124908607		uncharacterized LOC124908607			Y							
9606	Homo sapiens	124908602	0	live	LOC124908602		uncharacterized LOC124908602			Y							
9606	Homo sapiens	124908599	0	live	LOC124908599		uncharacterized LOC124908599			Y							
9606	Homo sapiens	124908596	0	live	LOC124908596		uncharacterized LOC124908596			Y							
9606	Homo sapiens	124908593	0	live	LOC124908593		uncharacterized LOC124908593			Y							
9606	Homo sapiens	124908590	0	live	LOC124908590		uncharacterized LOC124908590			Y							
9606	Homo sapiens	124908587	0	live	LOC124908587		uncharacterized LOC124908587			Y							
9606	Homo sapiens	124908584	0	live	LOC124908584		uncharacterized LOC124908584			Y							
9606	Homo sapiens	124908582	0	live	LOC124908582		uncharacterized LOC124908582			Y							
9606	Homo sapiens	124908578	0	live	LOC124908578		uncharacterized LOC124908578			Y							
9606	Homo sapiens	124908573	0	live	LOC124908573		uncharacterized LOC124908573			Y							
9606	Homo sapiens	124908572	0	live	LOC124908572		uncharacterized LOC124908572			Y							
9606	Homo sapiens	124908569	0	live	LOC124908569		uncharacterized LOC124908569			Y							
9606	Homo sapiens	124908566	0	live	LOC124908566		uncharacterized LOC124908566			Y							
9606	Homo sapiens	124908562	0	live	LOC124908562		uncharacterized LOC124908562			Y							
9606	Homo sapiens	124908560	0	live	LOC124908560		uncharacterized LOC124908560			Y							
9606	Homo sapiens	124908559	0	live	LOC124908559		uncharacterized LOC124908559			Y							
9606	Homo sapiens	124908542	0	live	LOC124908542		uncharacterized LOC124908542			X							
9606	Homo sapiens	124908455	0	live	LOC124908455		uncharacterized LOC124908455			22							
9606	Homo sapiens	124908454	0	live	LOC124908454		uncharacterized LOC124908454			22							
9606	Homo sapiens	124908405	0	live	LOC124908405		uncharacterized LOC124908405			22							
9606	Homo sapiens	124908110	0	live	LOC124908110		uncharacterized LOC124908110	uncharacterized protein LOC124908110		20							
9606	Homo sapiens	124908109	0	live	LOC124908109		uncharacterized LOC124908109	uncharacterized protein LOC124908109		20							
9606	Homo sapiens	124908098	0	live	LOC124908098		uncharacterized LOC124908098			20							
9606	Homo sapiens	124908079	0	live	LOC124908079		uncharacterized LOC124908079			19							
9606	Homo sapiens	124907847	0	live	LOC124907847		uncharacterized LOC124907847			16							
9606	Homo sapiens	124907535	0	live	LOC124907535		uncharacterized LOC124907535			15							
9606	Homo sapiens	124907518	0	live	LOC124907518		uncharacterized LOC124907518	uncharacterized protein LOC124907518		15							
9606	Homo sapiens	124907436	0	live	LOC124907436		uncharacterized LOC124907436			14							
9606	Homo sapiens	124907433	0	live	LOC124907433		uncharacterized LOC124907433			14							
9606	Homo sapiens	124906858	0	live	LOC124906858		uncharacterized LOC124906858			9							
9606	Homo sapiens	124906816	0	live	LOC124906816		uncharacterized LOC124906816	uncharacterized protein LOC124906816		9							
9606	Homo sapiens	124906789	0	live	LOC124906789		uncharacterized LOC124906789			8							
9606	Homo sapiens	124906209	0	live	LOC124906209		uncharacterized LOC124906209			3	NC_000003.12	4814292	4887619	minus	8		
9606	Homo sapiens	124906203	0	live	LOC124906203		uncharacterized LOC124906203			3							
9606	Homo sapiens	124906010	0	live	LOC124906010		uncharacterized LOC124906010	uncharacterized protein LOC124906010		2	NC_000002.12	60402169	60439819	minus	7		
9606	Homo sapiens	124905607	0	live	LOC124905607		uncharacterized LOC124905607			17							
9606	Homo sapiens	124905504	0	live	LOC124905504		uncharacterized LOC124905504			15							
9606	Homo sapiens	124905488	0	live	LOC124905488		uncharacterized LOC124905488			15							
9606	Homo sapiens	124905468	0	live	LOC124905468		uncharacterized LOC124905468			14							
9606	Homo sapiens	124905361	0	live	LOC124905361		uncharacterized LOC124905361			22							
9606	Homo sapiens	124905316	0	live	LOC124905316		uncharacterized LOC124905316			3	NT_167215.1	28768	47631	plus	6		
9606	Homo sapiens	124905312	0	live	LOC124905312		uncharacterized LOC124905312			Un	NT_113901.1	137931	173427	plus	8		
9606	Homo sapiens	124905213	0	live	LOC124905213		uncharacterized LOC124905213			X	NC_000023.11	128911070	129186432	minus	17		
9606	Homo sapiens	124904754	0	live	LOC124904754		uncharacterized LOC124904754			19	NC_000019.10	51733462	51736169	minus	5		
9606	Homo sapiens	124904542	0	live	LOC124904542		uncharacterized LOC124904542	uncharacterized protein LOC124904542		1	NC_000001.11	230258657	230272110	minus	6		
9606	Homo sapiens	124904304	0	live	LOC124904304		uncharacterized LOC124904304	uncharacterized protein LOC124904304		18	NC_000018.10	53480835	53746933	minus	13		
9606	Homo sapiens	124904230	0	live	LOC124904230		uncharacterized LOC124904230			1	NC_000001.11	99913197	100038008	minus	9		
9606	Homo sapiens	124904200	0	live	LOC124904200		uncharacterized LOC124904200	uncharacterized protein LOC124904200		1	NC_000001.11	76041364	76066355	plus	6		
9606	Homo sapiens	124904094	0	live	LOC124904094		uncharacterized LOC124904094	uncharacterized protein LOC124904094		17	NC_000017.11	83051187	83061165	plus	7		
9606	Homo sapiens	124904088	0	live	LOC124904088		uncharacterized LOC124904088			1	NC_000001.11	39038017	39061873	plus	7		
9606	Homo sapiens	124903824	0	live	LOC124903824		uncharacterized LOC124903824			1	NC_000001.11	2314995	2319268	plus	6		
9606	Homo sapiens	124903635	0	live	LOC124903635		uncharacterized LOC124903635			16	NC_000016.10	4416725	4425789	minus	3		
9606	Homo sapiens	124903368	0	live	LOC124903368		uncharacterized LOC124903368			14	NC_000014.9	93991575	93997190	minus	4		
9606	Homo sapiens	124903309	0	live	LOC124903309		uncharacterized LOC124903309			14	NC_000014.9	46487021	46585653	minus	13		
9606	Homo sapiens	124903233	0	live	LOC124903233		uncharacterized LOC124903233	uncharacterized protein LOC124903233		13	NC_000013.11	54940093	54986719	plus	9		
9606	Homo sapiens	124903085	0	live	LOC124903085		uncharacterized LOC124903085			12	NC_000012.12	129850914	129860652	minus	5		
9606	Homo sapiens	124903082	0	live	LOC124903082		uncharacterized LOC124903082			12	NC_000012.12	115270029	115355038	minus	16		
9606	Homo sapiens	124902912	0	live	LOC124902912		uncharacterized LOC124902912			12	NC_000012.12	31117260	31124627	plus	8		
9606	Homo sapiens	124902865	0	live	LOC124902865		uncharacterized LOC124902865			12	NC_000012.12	5506566	5526731	plus	5		
9606	Homo sapiens	124902694	0	live	LOC124902694		uncharacterized LOC124902694	uncharacterized protein LOC124902694		11	NC_000011.10	66244710	66257587	minus	3		
9606	Homo sapiens	124902686	0	live	LOC124902686		uncharacterized LOC124902686			11	NC_000011.10	64175102	64185681	minus	4		
9606	Homo sapiens	124902512	0	live	LOC124902512		uncharacterized LOC124902512			10	NC_000010.11	118964940	119029569	minus	10		
9606	Homo sapiens	124902439	0	live	LOC124902439		uncharacterized LOC124902439			10	NC_000010.11	63872589	64692939	plus	18		
9606	Homo sapiens	124902313	0	live	LOC124902313		uncharacterized LOC124902313	uncharacterized protein LOC124902313		9	NC_000009.12	137101679	137104976	plus	2		
9606	Homo sapiens	124902312	0	live	LOC124902312		uncharacterized LOC124902312			9	NC_000009.12	136975078	136976793	plus	4		
9606	Homo sapiens	124902190	0	live	LOC124902190		uncharacterized LOC124902190			9	NC_000009.12	83273841	83289867	plus	5		
9606	Homo sapiens	124902114	0	live	LOC124902114		uncharacterized LOC124902114			9	NC_000009.12	5457431	5629727	minus	8		
9606	Homo sapiens	124901889	0	live	LOC124901889		uncharacterized LOC124901889			8	NC_000008.11	12985243	13036996	minus	7		
9606	Homo sapiens	124901670	0	live	LOC124901670		uncharacterized LOC124901670	uncharacterized protein LOC124901670		7	NC_000007.14	73032927	73143395	plus	24		
9606	Homo sapiens	124901610	0	live	LOC124901610		uncharacterized LOC124901610			7	NC_000007.14	33063185	33095399	plus	5		
9606	Homo sapiens	124901449	0	live	LOC124901449		uncharacterized LOC124901449	uncharacterized protein LOC124901449		6	NC_000006.12	159107012	159116259	plus	6		
9606	Homo sapiens	124901339	0	live	LOC124901339		uncharacterized LOC124901339			6	NC_000006.12	71251358	71336080	minus	9		
9606	Homo sapiens	124901333	0	live	LOC124901333		uncharacterized LOC124901333			6	NC_000006.12	53739482	53793675	minus	6		
9606	Homo sapiens	124901299	0	live	LOC124901299		uncharacterized LOC124901299	uncharacterized protein LOC124901299		6	NC_000006.12	30937041	30938906	plus	4		
9606	Homo sapiens	124901290	0	live	LOC124901290		uncharacterized LOC124901290			6	NC_000006.12	26815127	26842925	minus	4		
9606	Homo sapiens	124900815	0	live	LOC124900815		uncharacterized LOC124900815			4	NC_000004.12	173516596	173520299	plus	5		
9606	Homo sapiens	124900669	0	live	LOC124900669		uncharacterized LOC124900669			4	NC_000004.12	13491118	13524857	plus	7		
9606	Homo sapiens	124900660	0	live	LOC124900660		uncharacterized LOC124900660			4	NC_000004.12	9659025	9690554	plus	5		
9606	Homo sapiens	124900628	0	live	LOC124900628		uncharacterized LOC124900628	uncharacterized protein LOC124900628		22							
9606	Homo sapiens	124900580	0	live	LOC124900580		uncharacterized LOC124900580	uncharacterized protein LOC124900580		14							
9606	Homo sapiens	124900513	0	live	LOC124900513		uncharacterized LOC124900513			2	NC_000002.12	172480732	172556464	minus	9		
9606	Homo sapiens	124900389	0	live	LOC124900389		uncharacterized LOC124900389	uncharacterized protein LOC124900389		17	NC_000017.11	20938566	20999786	plus	9		
9606	Homo sapiens	124900384	0	live	LOC124900384		uncharacterized LOC124900384			1	NC_000001.11	120849	175246	minus	16		
9606	Homo sapiens	124900286	0	live	LOC124900286		putative uncharacterized protein DIP2C-AS1	putative uncharacterized protein DIP2C-AS1|uncharacterized protein LOC124900286		10	NC_000010.11	650035	669575	plus	4		
9606	Homo sapiens	124900189	0	live	LOC124900189		uncharacterized LOC124900189	uncharacterized protein LOC124900189		5	NC_000005.10	1173096	1182847	minus	8		
9606	Homo sapiens	124900169	0	live	LOC124900169		uncharacterized LOC124900169			4	NC_000004.12	154626384	154736135	plus	10		
9606	Homo sapiens	124900165	0	live	LOC124900165		uncharacterized LOC124900165	uncharacterized protein LOC124900165		4	NC_000004.12	4542131	4772575	plus	6		
9606	Homo sapiens	112268472	0	live	LOC112268472		uncharacterized LOC112268472		4q35.1	4	NC_000004.12	183014016	183037109	plus	9		
9606	Homo sapiens	112268419	0	live	LOC112268419		uncharacterized LOC112268419		2p13.1	2	NC_000002.12	73834362	73856977	minus	7		
9606	Homo sapiens	112268389	0	live	LOC112268389		uncharacterized LOC112268389			8							
9606	Homo sapiens	112268342	0	live	LOC112268342		uncharacterized LOC112268342	uncharacterized protein LOC112268342		22							
9606	Homo sapiens	112268274	0	live	LOC112268274		uncharacterized LOC112268274		1q21.1	1	NC_000001.11	146376813	146419856	minus	5		
9606	Homo sapiens	112268248	0	live	LOC112268248		uncharacterized LOC112268248		19p12	19	NC_000019.10	22017979	22046295	minus	21		
9606	Homo sapiens	112268071	0	live	LOC112268071		uncharacterized LOC112268071		11p15.4	11	NC_000011.10	5881095	5938621	minus	6		
9606	Homo sapiens	112268063	0	live	LOC112268063		uncharacterized LOC112268063		10q23.2	10	NC_000010.11	87430124	87492429	plus	6		
9606	Homo sapiens	112267992	0	live	LOC112267992		uncharacterized LOC112267992	uncharacterized protein LOC112267992	7p22.1	7	NC_000007.14	6950450	6960048	minus	4		
9606	Homo sapiens	112267988	0	live	LOC112267988		uncharacterized LOC112267988		7q35	7	NC_000007.14	143836763	143860209	plus	6		
9606	Homo sapiens	112267922	0	discontinued	LOC112267922		uncharacterized LOC112267922			22							
9606	Homo sapiens	112267900	0	live	LOC112267900		uncharacterized LOC112267900		1p32.2	1	NC_000001.11	56963972	57014697	plus	9		
9606	Homo sapiens	107987401	0	live	LOC107987401		uncharacterized LOC107987401			21	NT_187513.1	49854	77587	plus	6		
9606	Homo sapiens	107987132	0	live	LOC107987132		uncharacterized LOC107987132		9q34.11	9	NC_000009.12	127776541	127784972	plus	3		
9606	Homo sapiens	107987108	0	live	LOC107987108		uncharacterized LOC107987108		9q31.2	9	NC_000009.12	105928981	106604801	plus	10		
9606	Homo sapiens	107987097	0	live	LOC107987097		uncharacterized LOC107987097		9q22.31	9	NC_000009.12	93431411	93439282	minus	2		
9606	Homo sapiens	107986777	0	live	LOC107986777		uncharacterized LOC107986777		7p15.3	7	NC_000007.14	24141282	24445138	minus	14		
9606	Homo sapiens	107986602	0	live	LOC107986602		uncharacterized LOC107986602		6p12.3	6	NC_000006.12	48524434	48598555	plus	4		
9606	Homo sapiens	107986489	0	live	LOC107986489		uncharacterized LOC107986489		5q35.3	5	NC_000005.10	177672379	177730077	plus	10		
9606	Homo sapiens	107986421	124900626	secondary	LOC107986421		uncharacterized LOC107986421		5q13.2	5	NC_000005.10	71289893	71363869	plus	8		
9606	Homo sapiens	107986400	0	live	LOC107986400		uncharacterized LOC107986400		5p15.32	5	NC_000005.10	4730216	4867253	minus	17		
9606	Homo sapiens	107986355	0	live	LOC107986355		uncharacterized LOC107986355		5q13.2	5	NC_000005.10	70616810	70719526	minus	8		
9606	Homo sapiens	107986343	0	live	LOC107986343		uncharacterized LOC107986343		5p15.1	5	NC_000005.10	15846420	15894205	minus	8		
9606	Homo sapiens	107986306	0	live	LOC107986306		uncharacterized LOC107986306		4q26	4	NC_000004.12	116750950	116952699	minus	14		
9606	Homo sapiens	107986277	0	live	LOC107986277		uncharacterized LOC107986277		4p12	4	NC_000004.12	47463883	47470479	plus	4		
9606	Homo sapiens	107986178	0	live	LOC107986178		uncharacterized LOC107986178		4p15.33	4	NC_000004.12	11463180	11803727	plus	14		
9606	Homo sapiens	107986108	0	live	LOC107986108		uncharacterized LOC107986108		3q13.11	3	NC_000003.12	104630481	104909982	minus	8		
9606	Homo sapiens	107986019	0	live	LOC107986019		uncharacterized LOC107986019		3p14.1	3	NC_000003.12	68246618	68318962	plus	4		
9606	Homo sapiens	107985960	0	live	LOC107985960		uncharacterized LOC107985960		2q31.1	2	NC_000002.12	172250426	172370173	plus	9		
9606	Homo sapiens	107985927	0	live	LOC107985927		uncharacterized LOC107985927		2q12.1	2	NC_000002.12	103855600	103869708	minus	8		
9606	Homo sapiens	107985862	0	live	LOC107985862		uncharacterized LOC107985862		2p23.1	2	NC_000002.12	31665650	31729287	minus	7		
9606	Homo sapiens	107985709	0	live	LOC107985709		uncharacterized LOC107985709		Xq25	X	NC_000023.11	127247126	127303591	minus	8		
9606	Homo sapiens	107985694	0	live	LOC107985694		uncharacterized LOC107985694		Xq24	X	NC_000023.11	119791716	119810968	plus	5		
9606	Homo sapiens	107985664	0	live	LOC107985664		uncharacterized LOC107985664		Xq13.3	X	NC_000023.11	75523127	75793610	plus	11		
9606	Homo sapiens	107985577	0	live	LOC107985577		uncharacterized LOC107985577		22q11.23	22	NC_000022.11	23768226	23772377	plus	3		
